State         Time      Voltage     Position            mAhg        LixFe3O4      Elect_Conc      Solid_Conc        Reaction
    D     54.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.29014E-04     3.28671E+00     7.53559-315
    D     54.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.97772E-04     3.28671E+00     7.53559-315
    D     54.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.52842E-04     3.28671E+00     7.53559-315
    D     54.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.95779E-04     3.28671E+00     7.53559-315
    D     54.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.28412E-04     3.28671E+00     7.53559-315
    D     54.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.52704E-04     3.28671E+00     7.53559-315
    D     54.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.70636E-04     3.28671E+00     7.53559-315
    D     54.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.84124E-04     3.28671E+00     7.53559-315
    D     54.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.94995E-04     3.28671E+00     7.53559-315
    D     54.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28671E+00     7.53559-315
    D     54.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.94088E-04     3.28663E+00     7.53559-315
    D     54.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.43588E-04     3.28663E+00     7.53559-315
    D     54.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.27239E-04     3.28663E+00     7.53559-315
    D     54.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.96132E-04     3.28663E+00     7.53559-315
    D     54.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.51388E-04     3.28663E+00     7.53559-315
    D     54.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.94543E-04     3.28663E+00     7.53559-315
    D     54.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.27411E-04     3.28663E+00     7.53559-315
    D     54.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.51941E-04     3.28663E+00     7.53559-315
    D     54.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.70102E-04     3.28663E+00     7.53559-315
    D     54.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.83809E-04     3.28663E+00     7.53559-315
    D     54.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.94892E-04     3.28663E+00     7.53559-315
    D     54.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28663E+00     7.53559-315
    D     55.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.92250E-04     3.28655E+00     7.53559-315
    D     55.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.41750E-04     3.28655E+00     7.53559-315
    D     55.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.25472E-04     3.28655E+00     7.53559-315
    D     55.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.94499E-04     3.28655E+00     7.53559-315
    D     55.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.49938E-04     3.28655E+00     7.53559-315
    D     55.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.93310E-04     3.28655E+00     7.53559-315
    D     55.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.26411E-04     3.28655E+00     7.53559-315
    D     55.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.51176E-04     3.28655E+00     7.53559-315
    D     55.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.69567E-04     3.28655E+00     7.53559-315
    D     55.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.83494E-04     3.28655E+00     7.53559-315
    D     55.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.94788E-04     3.28655E+00     7.53559-315
    D     55.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28655E+00     7.53559-315
    D     55.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.90421E-04     3.28647E+00     7.53559-315
    D     55.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.39921E-04     3.28647E+00     7.53559-315
    D     55.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.23712E-04     3.28647E+00     7.53559-315
    D     55.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.92871E-04     3.28647E+00     7.53559-315
    D     55.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.48492E-04     3.28647E+00     7.53559-315
    D     55.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.92078E-04     3.28647E+00     7.53559-315
    D     55.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.25411E-04     3.28647E+00     7.53559-315
    D     55.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.50411E-04     3.28647E+00     7.53559-315
    D     55.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.69031E-04     3.28647E+00     7.53559-315
    D     55.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.83177E-04     3.28647E+00     7.53559-315
    D     55.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.94683E-04     3.28647E+00     7.53559-315
    D     55.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28647E+00     7.53559-315
    D     56.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.88600E-04     3.28639E+00     7.53559-315
    D     56.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.38100E-04     3.28639E+00     7.53559-315
    D     56.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.21960E-04     3.28639E+00     7.53559-315
    D     56.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.91250E-04     3.28639E+00     7.53559-315
    D     56.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.47050E-04     3.28639E+00     7.53559-315
    D     56.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.90849E-04     3.28639E+00     7.53559-315
    D     56.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.24411E-04     3.28639E+00     7.53559-315
    D     56.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.49645E-04     3.28639E+00     7.53559-315
    D     56.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.68493E-04     3.28639E+00     7.53559-315
    D     56.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.82860E-04     3.28639E+00     7.53559-315
    D     56.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.94578E-04     3.28639E+00     7.53559-315
    D     56.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28639E+00     7.53559-315
    D     56.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.86787E-04     3.28631E+00     7.53559-315
    D     56.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.36287E-04     3.28631E+00     7.53559-315
    D     56.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.20215E-04     3.28631E+00     7.53559-315
    D     56.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.89634E-04     3.28631E+00     7.53559-315
    D     56.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.45612E-04     3.28631E+00     7.53559-315
    D     56.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.89621E-04     3.28631E+00     7.53559-315
    D     56.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.23412E-04     3.28631E+00     7.53559-315
    D     56.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.48878E-04     3.28631E+00     7.53559-315
    D     56.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.67955E-04     3.28631E+00     7.53559-315
    D     56.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.82542E-04     3.28631E+00     7.53559-315
    D     56.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.94473E-04     3.28631E+00     7.53559-315
    D     56.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28631E+00     7.53559-315
    D     57.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.84983E-04     3.28623E+00     7.53559-315
    D     57.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.34483E-04     3.28623E+00     7.53559-315
    D     57.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.18478E-04     3.28623E+00     7.53559-315
    D     57.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.88024E-04     3.28623E+00     7.53559-315
    D     57.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.44177E-04     3.28623E+00     7.53559-315
    D     57.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.88396E-04     3.28623E+00     7.53559-315
    D     57.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.22413E-04     3.28623E+00     7.53559-315
    D     57.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.48111E-04     3.28623E+00     7.53559-315
    D     57.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.67416E-04     3.28623E+00     7.53559-315
    D     57.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.82223E-04     3.28623E+00     7.53559-315
    D     57.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.94368E-04     3.28623E+00     7.53559-315
    D     57.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28623E+00     7.53559-315
    D     57.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.83186E-04     3.28615E+00     7.53559-315
    D     57.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.32686E-04     3.28615E+00     7.53559-315
    D     57.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.16747E-04     3.28615E+00     7.53559-315
    D     57.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.86420E-04     3.28615E+00     7.53559-315
    D     57.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.42747E-04     3.28615E+00     7.53559-315
    D     57.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.87173E-04     3.28615E+00     7.53559-315
    D     57.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.21415E-04     3.28615E+00     7.53559-315
    D     57.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.47344E-04     3.28615E+00     7.53559-315
    D     57.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.66876E-04     3.28615E+00     7.53559-315
    D     57.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.81903E-04     3.28615E+00     7.53559-315
    D     57.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.94262E-04     3.28615E+00     7.53559-315
    D     57.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28615E+00     7.53559-315
    D     58.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.81398E-04     3.28607E+00     7.53559-315
    D     58.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.30898E-04     3.28607E+00     7.53559-315
    D     58.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.15024E-04     3.28607E+00     7.53559-315
    D     58.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.84821E-04     3.28607E+00     7.53559-315
    D     58.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.41321E-04     3.28607E+00     7.53559-315
    D     58.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.85952E-04     3.28607E+00     7.53559-315
    D     58.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.20418E-04     3.28607E+00     7.53559-315
    D     58.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.46576E-04     3.28607E+00     7.53559-315
    D     58.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.66335E-04     3.28607E+00     7.53559-315
    D     58.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.81582E-04     3.28607E+00     7.53559-315
    D     58.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.94156E-04     3.28607E+00     7.53559-315
    D     58.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28607E+00     7.53559-315
    D     58.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.79617E-04     3.28600E+00     7.53559-315
    D     58.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.29117E-04     3.28600E+00     7.53559-315
    D     58.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.13308E-04     3.28600E+00     7.53559-315
    D     58.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.83228E-04     3.28600E+00     7.53559-315
    D     58.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.39899E-04     3.28600E+00     7.53559-315
    D     58.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.84733E-04     3.28600E+00     7.53559-315
    D     58.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.19421E-04     3.28600E+00     7.53559-315
    D     58.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.45808E-04     3.28600E+00     7.53559-315
    D     58.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.65793E-04     3.28600E+00     7.53559-315
    D     58.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.81261E-04     3.28600E+00     7.53559-315
    D     58.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.94050E-04     3.28600E+00     7.53559-315
    D     58.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28600E+00     7.53559-315
    D     59.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.77843E-04     3.28592E+00     7.53559-315
    D     59.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.27343E-04     3.28592E+00     7.53559-315
    D     59.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.11599E-04     3.28592E+00     7.53559-315
    D     59.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.81641E-04     3.28592E+00     7.53559-315
    D     59.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.38480E-04     3.28592E+00     7.53559-315
    D     59.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.83517E-04     3.28592E+00     7.53559-315
    D     59.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.18426E-04     3.28592E+00     7.53559-315
    D     59.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.45040E-04     3.28592E+00     7.53559-315
    D     59.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.65251E-04     3.28592E+00     7.53559-315
    D     59.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.80939E-04     3.28592E+00     7.53559-315
    D     59.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.93943E-04     3.28592E+00     7.53559-315
    D     59.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28592E+00     7.53559-315
    D     59.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.76078E-04     3.28584E+00     7.53559-315
    D     59.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.25578E-04     3.28584E+00     7.53559-315
    D     59.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.09897E-04     3.28584E+00     7.53559-315
    D     59.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.80060E-04     3.28584E+00     7.53559-315
    D     59.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.37066E-04     3.28584E+00     7.53559-315
    D     59.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.82303E-04     3.28584E+00     7.53559-315
    D     59.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.17431E-04     3.28584E+00     7.53559-315
    D     59.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.44271E-04     3.28584E+00     7.53559-315
    D     59.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.64708E-04     3.28584E+00     7.53559-315
    D     59.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.80617E-04     3.28584E+00     7.53559-315
    D     59.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.93836E-04     3.28584E+00     7.53559-315
    D     59.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28584E+00     7.53559-315
    D     60.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.74320E-04     3.28576E+00     7.53559-315
    D     60.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.23820E-04     3.28576E+00     7.53559-315
    D     60.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.08202E-04     3.28576E+00     7.53559-315
    D     60.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.78484E-04     3.28576E+00     7.53559-315
    D     60.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.35656E-04     3.28576E+00     7.53559-315
    D     60.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.81091E-04     3.28576E+00     7.53559-315
    D     60.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.16437E-04     3.28576E+00     7.53559-315
    D     60.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.43503E-04     3.28576E+00     7.53559-315
    D     60.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.64164E-04     3.28576E+00     7.53559-315
    D     60.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.80294E-04     3.28576E+00     7.53559-315
    D     60.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.93729E-04     3.28576E+00     7.53559-315
    D     60.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28576E+00     7.53559-315
    D     60.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.72569E-04     3.28568E+00     7.53559-315
    D     60.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.22069E-04     3.28568E+00     7.53559-315
    D     60.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.06513E-04     3.28568E+00     7.53559-315
    D     60.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.76913E-04     3.28568E+00     7.53559-315
    D     60.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.34249E-04     3.28568E+00     7.53559-315
    D     60.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.79881E-04     3.28568E+00     7.53559-315
    D     60.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.15444E-04     3.28568E+00     7.53559-315
    D     60.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.42734E-04     3.28568E+00     7.53559-315
    D     60.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.63620E-04     3.28568E+00     7.53559-315
    D     60.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.79970E-04     3.28568E+00     7.53559-315
    D     60.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.93622E-04     3.28568E+00     7.53559-315
    D     60.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28568E+00     7.53559-315
    D     61.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.70826E-04     3.28560E+00     7.53559-315
    D     61.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.20326E-04     3.28560E+00     7.53559-315
    D     61.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.04831E-04     3.28560E+00     7.53559-315
    D     61.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.75348E-04     3.28560E+00     7.53559-315
    D     61.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.32847E-04     3.28560E+00     7.53559-315
    D     61.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.78674E-04     3.28560E+00     7.53559-315
    D     61.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.14451E-04     3.28560E+00     7.53559-315
    D     61.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.41966E-04     3.28560E+00     7.53559-315
    D     61.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.63076E-04     3.28560E+00     7.53559-315
    D     61.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.79646E-04     3.28560E+00     7.53559-315
    D     61.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.93514E-04     3.28560E+00     7.53559-315
    D     61.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28560E+00     7.53559-315
    D     61.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.69091E-04     3.28552E+00     7.53559-315
    D     61.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.18591E-04     3.28552E+00     7.53559-315
    D     61.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.03156E-04     3.28552E+00     7.53559-315
    D     61.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.73789E-04     3.28552E+00     7.53559-315
    D     61.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.31448E-04     3.28552E+00     7.53559-315
    D     61.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.77469E-04     3.28552E+00     7.53559-315
    D     61.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.13460E-04     3.28552E+00     7.53559-315
    D     61.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.41197E-04     3.28552E+00     7.53559-315
    D     61.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.62531E-04     3.28552E+00     7.53559-315
    D     61.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.79322E-04     3.28552E+00     7.53559-315
    D     61.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.93407E-04     3.28552E+00     7.53559-315
    D     61.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28552E+00     7.53559-315
    D     62.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.67362E-04     3.28545E+00     7.53559-315
    D     62.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.16862E-04     3.28545E+00     7.53559-315
    D     62.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     7.01487E-04     3.28545E+00     7.53559-315
    D     62.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.72235E-04     3.28545E+00     7.53559-315
    D     62.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.30054E-04     3.28545E+00     7.53559-315
    D     62.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.76267E-04     3.28545E+00     7.53559-315
    D     62.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.12470E-04     3.28545E+00     7.53559-315
    D     62.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.40429E-04     3.28545E+00     7.53559-315
    D     62.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.61985E-04     3.28545E+00     7.53559-315
    D     62.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.78997E-04     3.28545E+00     7.53559-315
    D     62.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.93299E-04     3.28545E+00     7.53559-315
    D     62.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28545E+00     7.53559-315
    D     62.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.65641E-04     3.28537E+00     7.53559-315
    D     62.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.15141E-04     3.28537E+00     7.53559-315
    D     62.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.99825E-04     3.28537E+00     7.53559-315
    D     62.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.70686E-04     3.28537E+00     7.53559-315
    D     62.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.28663E-04     3.28537E+00     7.53559-315
    D     62.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.75067E-04     3.28537E+00     7.53559-315
    D     62.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.11482E-04     3.28537E+00     7.53559-315
    D     62.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.39661E-04     3.28537E+00     7.53559-315
    D     62.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.61440E-04     3.28537E+00     7.53559-315
    D     62.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.78671E-04     3.28537E+00     7.53559-315
    D     62.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.93191E-04     3.28537E+00     7.53559-315
    D     62.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28537E+00     7.53559-315
    D     63.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.63926E-04     3.28529E+00     7.53559-315
    D     63.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.13426E-04     3.28529E+00     7.53559-315
    D     63.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.98170E-04     3.28529E+00     7.53559-315
    D     63.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.69142E-04     3.28529E+00     7.53559-315
    D     63.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.27276E-04     3.28529E+00     7.53559-315
    D     63.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.73869E-04     3.28529E+00     7.53559-315
    D     63.00000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.10494E-04     3.28529E+00     7.53559-315
    D     63.00000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.38893E-04     3.28529E+00     7.53559-315
    D     63.00000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.60894E-04     3.28529E+00     7.53559-315
    D     63.00000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.78346E-04     3.28529E+00     7.53559-315
    D     63.00000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.93083E-04     3.28529E+00     7.53559-315
    D     63.00000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28529E+00     7.53559-315
    D     63.50000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.62219E-04     3.28521E+00     7.53559-315
    D     63.50000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.11719E-04     3.28521E+00     7.53559-315
    D     63.50000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.96520E-04     3.28521E+00     7.53559-315
    D     63.50000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.67604E-04     3.28521E+00     7.53559-315
    D     63.50000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.25893E-04     3.28521E+00     7.53559-315
    D     63.50000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.72674E-04     3.28521E+00     7.53559-315
    D     63.50000      0.00000      0.55000     0.00000E+00     0.00000E+00     9.09507E-04     3.28521E+00     7.53559-315
    D     63.50000      0.00000      0.65000     0.00000E+00     0.00000E+00     9.38125E-04     3.28521E+00     7.53559-315
    D     63.50000      0.00000      0.75000     0.00000E+00     0.00000E+00     9.60348E-04     3.28521E+00     7.53559-315
    D     63.50000      0.00000      0.85000     0.00000E+00     0.00000E+00     9.78020E-04     3.28521E+00     7.53559-315
    D     63.50000      0.00000      0.95000     0.00000E+00     0.00000E+00     9.92974E-04     3.28521E+00     7.53559-315
    D     63.50000      0.00000      1.00000     0.00000E+00     0.00000E+00     1.00000E-03     3.28521E+00     7.53559-315
    D     64.00000      0.00000      0.00000     0.00000E+00     0.00000E+00     5.60519E-04     3.28513E+00     7.53559-315
    D     64.00000      0.00000      0.05000     0.00000E+00     0.00000E+00     6.10019E-04     3.28513E+00     7.53559-315
    D     64.00000      0.00000      0.15000     0.00000E+00     0.00000E+00     6.94877E-04     3.28513E+00     7.53559-315
    D     64.00000      0.00000      0.25000     0.00000E+00     0.00000E+00     7.66072E-04     3.28513E+00     7.53559-315
    D     64.00000      0.00000      0.35000     0.00000E+00     0.00000E+00     8.24514E-04     3.28513E+00     7.53559-315
    D     64.00000      0.00000      0.45000     0.00000E+00     0.00000E+00     8.71482E-04     3.28513E+00     7.53559-315
